bc,dealerId,date,metric,flagAnomaly,forecast,isAnomalyValue,lowerBound,severityScore,upperBound,value,zScore
swbc,swbc,4/7/2017 0:00,visits,0,"62,777.00",,"58,352.00",0,"67,201.00","61,403.00",-0.62
swbc,swbc,4/8/2017 0:00,bouncerate,0,27.88,,26.5,0,29.26,28.08,0.29
swbc,swbc,4/8/2017 0:00,event1,0,484,,419,0,548,505,0.66
swbc,swbc,4/8/2017 0:00,event2,1,"7,842.00",2,"7,034.00",10,"8,650.00",2,-19.41
swbc,swbc,4/8/2017 0:00,pageviews,0,"311,990.00",,"284,887.00",1,"339,093.00","296,521.00",-1.14
swbc,swbc,4/8/2017 0:00,ppv,0,5.35,,5.19,0,5.5,5.33,-0.31
swbc,swbc,4/8/2017 0:00,sni,0,"19,170.00",,"17,600.00",1,"20,740.00","18,258.00",-1.16
swbc,swbc,4/8/2017 0:00,uniquevisitors,0,"47,305.00",,"43,529.00",0,"51,082.00","45,876.00",-0.76
swbc,swbc,4/8/2017 0:00,vdp,0,"15,495.00",,"14,043.00",1,"16,947.00","14,365.00",-1.56
swbc,swbc,4/8/2017 0:00,visits,0,"57,902.00",,"53,842.00",1,"61,961.00","55,669.00",-1.1
swbc,swbc,4/9/2017 0:00,bouncerate,0,30.33,,28.96,0,31.7,30.45,0.17
swbc,swbc,4/9/2017 0:00,event1,0,417,,362,0,472,409,-0.29
swbc,swbc,4/9/2017 0:00,event2,1,"2,532.00",6,"2,265.00",10,"2,799.00",6,-18.92
swbc,swbc,4/9/2017 0:00,pageviews,0,"234,267.00",,"207,108.00",1,"261,426.00","249,990.00",1.16
swbc,swbc,4/9/2017 0:00,ppv,0,5.53,,5.38,0,5.69,5.51,-0.23
swbc,swbc,4/9/2017 0:00,sni,1,"14,425.00","15,836.00","13,240.00",2,"15,609.00","15,836.00",2.38
swbc,swbc,4/9/2017 0:00,uniquevisitors,0,"36,869.00",,"33,106.00",1,"40,631.00","39,780.00",1.55
swbc,swbc,4/9/2017 0:00,vdp,0,"11,886.00",,"10,418.00",1,"13,354.00","12,780.00",1.22
swbc,swbc,4/9/2017 0:00,visits,1,"41,964.00","45,357.00","39,018.00",2,"44,910.00","45,357.00",2.3
swbc,swbc,4/10/2017 0:00,bouncerate,0,27.17,,25.81,0,28.53,27.68,0.76
swbc,swbc,4/10/2017 0:00,event1,0,639,,555,0,723,666,0.64
swbc,swbc,4/10/2017 0:00,event2,1,"10,931.00",1,"9,753.00",10,"12,110.00",1,-18.54
swbc,swbc,4/10/2017 0:00,pageviews,0,"355,454.00",,"328,232.00",0,"382,676.00","367,944.00",0.92
swbc,swbc,4/10/2017 0:00,ppv,0,5.41,,5.26,0,5.57,5.44,0.42
swbc,swbc,4/10/2017 0:00,sni,0,"20,922.00",,"19,165.00",1,"22,678.00","22,356.00",1.63
swbc,swbc,4/10/2017 0:00,uniquevisitors,0,"53,820.00",,"50,018.00",0,"57,622.00","55,642.00",0.96
swbc,swbc,4/10/2017 0:00,vdp,0,"16,131.00",,"14,658.00",1,"17,604.00","17,183.00",1.43
swbc,swbc,4/10/2017 0:00,visits,0,"65,238.00",,"60,554.00",1,"69,922.00","67,592.00",1.01
swbc,swbc,4/11/2017 0:00,bouncerate,0,28.21,,26.85,0,29.56,28.24,0.05
swbc,swbc,4/11/2017 0:00,event1,0,615,,534,0,695,631,0.4
swbc,swbc,4/11/2017 0:00,event2,1,"7,903.00",9,"7,032.00",10,"8,774.00",9,-18.13
swbc,swbc,4/11/2017 0:00,pageviews,0,"347,441.00",,"320,260.00",1,"374,621.00","364,431.00",1.25
swbc,swbc,4/11/2017 0:00,ppv,0,5.47,,5.31,0,5.62,5.52,0.69
swbc,swbc,4/11/2017 0:00,sni,0,"21,272.00",,"19,464.00",0,"23,080.00","22,113.00",0.93
swbc,swbc,4/11/2017 0:00,uniquevisitors,0,"52,738.00",,"48,939.00",1,"56,536.00","54,842.00",1.11
swbc,swbc,4/11/2017 0:00,vdp,0,"15,990.00",,"14,506.00",0,"17,474.00","16,658.00",0.9
swbc,swbc,4/11/2017 0:00,visits,0,"63,592.00",,"59,028.00",1,"68,157.00","66,003.00",1.06
swbc,swbc,4/12/2017 0:00,bouncerate,0,27.65,,26.31,0,28.99,28.22,0.85
swbc,swbc,4/12/2017 0:00,event1,0,627,,546,0,709,649,0.54
swbc,swbc,4/12/2017 0:00,event2,1,"7,296.00",3,"6,474.00",10,"8,118.00",3,-17.74
swbc,swbc,4/12/2017 0:00,pageviews,0,"365,345.00",,"338,058.00",0,"392,632.00","361,083.00",-0.31
swbc,swbc,4/12/2017 0:00,ppv,0,5.55,,5.4,1,5.7,5.43,-1.59
swbc,swbc,4/12/2017 0:00,sni,0,"21,654.00",,"19,815.00",0,"23,492.00","22,155.00",0.55
swbc,swbc,4/12/2017 0:00,uniquevisitors,0,"54,219.00",,"50,416.00",0,"58,023.00","55,211.00",0.52
swbc,swbc,4/12/2017 0:00,vdp,0,"16,439.00",,"14,957.00",0,"17,921.00","16,648.00",0.28
swbc,swbc,4/12/2017 0:00,visits,0,"65,523.00",,"60,817.00",0,"70,228.00","66,492.00",0.41
swbc,swbc,4/13/2017 0:00,bouncerate,1,28.42,29.77,27.07,2,29.76,29.77,2.02
swbc,swbc,4/13/2017 0:00,event1,0,637,,555,1,719,683,1.12
swbc,swbc,4/13/2017 0:00,event2,1,"7,179.00",4,"6,353.00",10,"8,005.00",4,-17.37
swbc,swbc,4/13/2017 0:00,pageviews,0,"364,530.00",,"337,434.00",1,"391,626.00","348,427.00",-1.19
swbc,swbc,4/13/2017 0:00,ppv,0,5.4,,5.25,1,5.56,5.26,-1.74
swbc,swbc,4/13/2017 0:00,sni,0,"22,519.00",,"20,618.00",0,"24,420.00","22,517.00",0
swbc,swbc,4/13/2017 0:00,uniquevisitors,0,"55,886.00",,"52,104.00",0,"59,668.00","55,134.00",-0.4
swbc,swbc,4/13/2017 0:00,vdp,0,"16,677.00",,"15,206.00",0,"18,149.00","16,485.00",-0.26
swbc,swbc,4/13/2017 0:00,visits,0,"67,076.00",,"62,290.00",0,"71,863.00","66,230.00",-0.35
swbc,swbc,4/14/2017 0:00,bouncerate,0,30.2,,28.83,0,31.57,30.58,0.55
swbc,swbc,4/14/2017 0:00,event1,1,612,481,533,3,691,481,-3.32
swbc,swbc,4/14/2017 0:00,event2,1,"6,859.00",4,"6,053.00",10,"7,665.00",4,-17.01
swbc,swbc,4/14/2017 0:00,pageviews,0,"347,295.00",,"320,126.00",0,"374,463.00","344,956.00",-0.17
swbc,swbc,4/14/2017 0:00,ppv,0,5.14,,4.98,0,5.3,5.16,0.27
swbc,swbc,4/14/2017 0:00,sni,0,"23,037.00",,"21,107.00",0,"24,967.00","23,338.00",0.31
swbc,swbc,4/14/2017 0:00,uniquevisitors,0,"56,049.00",,"52,292.00",0,"59,807.00","55,155.00",-0.48
swbc,swbc,4/14/2017 0:00,vdp,0,"16,777.00",,"15,316.00",0,"18,237.00","16,636.00",-0.19
swbc,swbc,4/14/2017 0:00,visits,0,"67,211.00",,"62,448.00",0,"71,975.00","66,828.00",-0.16
swbc,swbc,4/15/2017 0:00,bouncerate,0,30.83,,29.46,0,32.19,30.62,-0.31
swbc,swbc,4/15/2017 0:00,event1,0,498,,432,1,564,446,-1.58
swbc,swbc,4/15/2017 0:00,event2,1,"4,443.00",4,"3,910.00",10,"4,976.00",4,-16.66
swbc,swbc,4/15/2017 0:00,pageviews,1,"324,516.00","296,263.00","297,545.00",2,"351,487.00","296,263.00",-2.1
swbc,swbc,4/15/2017 0:00,ppv,0,5.18,,5.02,0,5.33,5.12,-0.74
swbc,swbc,4/15/2017 0:00,sni,1,"22,372.00","20,330.00","20,510.00",2,"24,233.00","20,330.00",-2.19
swbc,swbc,4/15/2017 0:00,uniquevisitors,0,"51,450.00",,"47,715.00",1,"55,186.00","47,757.00",-1.98
swbc,swbc,4/15/2017 0:00,vdp,0,"16,564.00",,"15,114.00",1,"18,014.00","15,148.00",-1.95
swbc,swbc,4/15/2017 0:00,visits,1,"62,661.00","57,810.00","58,252.00",2,"67,070.00","57,810.00",-2.2
swbc,swbc,4/16/2017 0:00,bouncerate,0,32.85,,31.49,0,34.2,33.02,0.25
swbc,swbc,4/16/2017 0:00,event1,1,406,336,352,2,460,336,-2.59
swbc,swbc,4/16/2017 0:00,event2,1,0,2,0,0,0,2,0
swbc,swbc,4/16/2017 0:00,pageviews,0,"239,751.00",,"212,222.00",0,"267,280.00","236,488.00",-0.24
swbc,swbc,4/16/2017 0:00,ppv,0,5.33,,5.18,0,5.49,5.33,0.01
swbc,swbc,4/16/2017 0:00,sni,0,"16,682.00",,"15,265.00",0,"18,099.00","16,339.00",-0.48
swbc,swbc,4/16/2017 0:00,uniquevisitors,0,"39,322.00",,"35,512.00",0,"43,133.00","39,138.00",-0.1
swbc,swbc,4/16/2017 0:00,vdp,0,"12,730.00",,"11,252.00",0,"14,208.00","12,462.00",-0.36
swbc,swbc,4/16/2017 0:00,visits,0,"44,708.00",,"41,497.00",0,"47,918.00","44,362.00",-0.22
swbc,swbc,4/17/2017 0:00,bouncerate,1,29.76,28.05,28.41,2,31.1,28.05,-2.54
swbc,swbc,4/17/2017 0:00,event1,0,611,,528,1,695,657,1.1
swbc,swbc,4/17/2017 0:00,event2,1,"8,169.00",4,"7,148.00",10,"9,190.00",4,-15.99
swbc,swbc,4/17/2017 0:00,pageviews,1,"341,682.00","383,716.00","314,342.00",3,"369,021.00","383,716.00",3.08
swbc,swbc,4/17/2017 0:00,ppv,1,5.23,5.45,5.07,2,5.38,5.45,2.93
swbc,swbc,4/17/2017 0:00,sni,1,"21,820.00","24,184.00","19,977.00",2,"23,662.00","24,184.00",2.57
swbc,swbc,4/17/2017 0:00,uniquevisitors,1,"53,431.00","57,968.00","49,648.00",2,"57,214.00","57,968.00",2.4
swbc,swbc,4/17/2017 0:00,vdp,1,"16,071.00","17,876.00","14,602.00",2,"17,540.00","17,876.00",2.46
swbc,swbc,4/17/2017 0:00,visits,1,"65,200.00","70,413.00","60,551.00",2,"69,850.00","70,413.00",2.24
swbc,swbc,4/18/2017 0:00,bouncerate,0,28.45,,26.47,0,30.43,29.16,0.72
swbc,swbc,4/18/2017 0:00,event1,0,607,,539,1,674,642,1.04
swbc,swbc,4/18/2017 0:00,event2,0,9,,0,1,20,2,-1.27
swbc,swbc,4/18/2017 0:00,pageviews,0,"367,517.00",,"346,118.00",1,"388,916.00","381,081.00",1.27
swbc,swbc,4/18/2017 0:00,ppv,0,5.51,,5.35,1,5.66,5.37,-1.89
swbc,swbc,4/18/2017 0:00,sni,0,"23,641.00",,"21,997.00",0,"25,286.00","24,293.00",0.79
swbc,swbc,4/18/2017 0:00,uniquevisitors,1,"55,832.00","59,296.00","52,614.00",2,"59,051.00","59,296.00",2.15
swbc,swbc,4/18/2017 0:00,vdp,0,"16,740.00",,"15,622.00",1,"17,857.00","17,423.00",1.22
swbc,swbc,4/18/2017 0:00,visits,0,"67,485.00",,"63,556.00",1,"71,415.00","70,985.00",1.78
swbc,swbc,4/19/2017 0:00,bouncerate,1,28.45,30.81,26.48,2,30.42,30.81,2.4
swbc,swbc,4/19/2017 0:00,event1,0,654,,582,0,727,687,0.9
swbc,swbc,4/19/2017 0:00,event2,0,2,,0,1,4,3,1
swbc,swbc,4/19/2017 0:00,pageviews,0,"381,596.00",,"360,036.00",0,"403,156.00","371,368.00",-0.95
swbc,swbc,4/19/2017 0:00,ppv,1,5.46,5.17,5.3,3,5.62,5.17,-3.68
swbc,swbc,4/19/2017 0:00,sni,0,"24,051.00",,"22,415.00",0,"25,687.00","23,987.00",-0.08
swbc,swbc,4/19/2017 0:00,uniquevisitors,0,"58,260.00",,"54,917.00",1,"61,603.00","60,397.00",1.28
swbc,swbc,4/19/2017 0:00,vdp,0,"17,493.00",,"16,369.00",0,"18,618.00","17,333.00",-0.28
swbc,swbc,4/19/2017 0:00,visits,0,"70,299.00",,"66,259.00",0,"74,339.00","71,897.00",0.79
swbc,swbc,4/20/2017 0:00,bouncerate,0,31.24,,29.2,1,33.28,30.22,-1
swbc,swbc,4/20/2017 0:00,event1,0,663,,589,0,736,650,-0.36
swbc,swbc,4/20/2017 0:00,event2,0,2,,0,0,5,1,-0.67
swbc,swbc,4/20/2017 0:00,pageviews,0,"370,007.00",,"348,487.00",0,"391,527.00","377,447.00",0.69
swbc,swbc,4/20/2017 0:00,ppv,0,5.24,,5.09,0,5.4,5.25,0.16
swbc,swbc,4/20/2017 0:00,sni,0,"24,434.00",,"22,820.00",0,"26,047.00","24,918.00",0.6
swbc,swbc,4/20/2017 0:00,uniquevisitors,0,"60,411.00",,"57,042.00",0,"63,780.00","60,270.00",-0.08
swbc,swbc,4/20/2017 0:00,vdp,0,"17,219.00",,"16,108.00",0,"18,329.00","17,400.00",0.33
swbc,swbc,4/20/2017 0:00,visits,0,"72,017.00",,"67,999.00",0,"76,035.00","71,856.00",-0.08
swbc,swbc,4/21/2017 0:00,bouncerate,0,31.44,,29.4,0,33.47,30.6,-0.82
swbc,swbc,4/21/2017 0:00,event1,0,590,,525,0,654,571,-0.59
swbc,swbc,4/21/2017 0:00,event2,0,1,,0,2,3,3,2
swbc,swbc,4/21/2017 0:00,pageviews,0,"366,304.00",,"344,937.00",0,"387,670.00","367,713.00",0.13
swbc,swbc,4/21/2017 0:00,ppv,0,5.11,,4.96,0,5.27,5.17,0.77
swbc,swbc,4/21/2017 0:00,sni,0,"25,334.00",,"23,735.00",1,"26,934.00","24,009.00",-1.66
swbc,swbc,4/21/2017 0:00,uniquevisitors,0,"60,042.00",,"56,718.00",0,"63,367.00","58,989.00",-0.63
swbc,swbc,4/21/2017 0:00,vdp,0,"17,282.00",,"16,185.00",0,"18,379.00","17,197.00",-0.15
swbc,swbc,4/21/2017 0:00,visits,0,"72,011.00",,"68,046.00",0,"75,976.00","71,105.00",-0.46
swbc,swbc,4/22/2017 0:00,bouncerate,0,30.41,,28.65,0,32.17,30.62,0.24
swbc,swbc,4/22/2017 0:00,event1,0,495,,439,0,550,499,0.15
swbc,swbc,4/22/2017 0:00,event2,0,3,,0,1,6,1,-1.33
swbc,swbc,4/22/2017 0:00,pageviews,0,"323,341.00",,"303,651.00",1,"343,031.00","339,418.00",1.63
swbc,swbc,4/22/2017 0:00,ppv,0,5.14,,4.97,1,5.31,5.24,1.21
swbc,swbc,4/22/2017 0:00,sni,0,"21,051.00",,"19,619.00",1,"22,483.00","22,078.00",1.43
swbc,swbc,4/22/2017 0:00,uniquevisitors,0,"51,680.00",,"48,786.00",1,"54,573.00","53,329.00",1.14
swbc,swbc,4/22/2017 0:00,vdp,0,"15,790.00",,"14,686.00",1,"16,895.00","16,594.00",1.46
swbc,swbc,4/22/2017 0:00,visits,0,"62,250.00",,"58,800.00",1,"65,700.00","64,739.00",1.44
swbc,swbc,4/23/2017 0:00,bouncerate,0,33.21,,31.31,0,35.11,33.8,0.62
swbc,swbc,4/23/2017 0:00,event1,1,387,283,344,4,429,283,-4.95
swbc,swbc,4/23/2017 0:00,event2,0,1,,0,1,3,2,1
swbc,swbc,4/23/2017 0:00,pageviews,1,"280,707.00","227,030.00","263,246.00",6,"298,167.00","227,030.00",-6.15
swbc,swbc,4/23/2017 0:00,ppv,1,5.41,5.18,5.24,2,5.58,5.18,-2.67
swbc,swbc,4/23/2017 0:00,sni,1,"18,024.00","15,772.00","16,781.00",3,"19,266.00","15,772.00",-3.63
swbc,swbc,4/23/2017 0:00,uniquevisitors,1,"45,280.00","38,761.00","42,377.00",4,"48,184.00","38,761.00",-4.49
swbc,swbc,4/23/2017 0:00,vdp,1,"14,121.00","11,799.00","13,119.00",4,"15,122.00","11,799.00",-4.64
swbc,swbc,4/23/2017 0:00,visits,1,"52,141.00","43,800.00","48,644.00",4,"55,639.00","43,800.00",-4.77
swbc,swbc,4/24/2017 0:00,bouncerate,0,29.44,,27.73,0,31.15,29.38,-0.07
swbc,swbc,4/24/2017 0:00,event1,1,628,721,560,2,696,721,2.74
swbc,swbc,4/24/2017 0:00,event2,0,6,,0,0,15,4,-0.44
swbc,swbc,4/24/2017 0:00,pageviews,0,"384,046.00",,"363,044.00",0,"405,048.00","390,221.00",0.59
swbc,swbc,4/24/2017 0:00,ppv,0,5.28,,5.11,0,5.46,5.35,0.73
swbc,swbc,4/24/2017 0:00,sni,0,"24,624.00",,"23,090.00",0,"26,157.00","24,565.00",-0.08
swbc,swbc,4/24/2017 0:00,uniquevisitors,0,"59,651.00",,"56,736.00",0,"62,567.00","60,021.00",0.25
swbc,swbc,4/24/2017 0:00,vdp,0,"17,855.00",,"16,734.00",0,"18,976.00","17,769.00",-0.15
swbc,swbc,4/24/2017 0:00,visits,0,"74,924.00",,"70,975.00",0,"78,872.00","73,000.00",-0.97
swbc,swbc,4/25/2017 0:00,bouncerate,0,30.49,,28.81,1,32.18,29.39,-1.3
swbc,swbc,4/25/2017 0:00,event1,0,654,,569,0,739,628,-0.61
swbc,swbc,4/25/2017 0:00,event2,0,9,,0,0,22,5,-0.62
swbc,swbc,4/25/2017 0:00,pageviews,0,"380,835.00",,"360,053.00",0,"401,616.00","384,398.00",0.34
swbc,swbc,4/25/2017 0:00,ppv,0,5.29,,5.12,0,5.46,5.37,0.98
swbc,swbc,4/25/2017 0:00,sni,0,"24,284.00",,"22,436.00",0,"26,133.00","24,232.00",-0.06
swbc,swbc,4/25/2017 0:00,uniquevisitors,0,"59,205.00",,"56,270.00",0,"62,140.00","59,526.00",0.22
swbc,swbc,4/25/2017 0:00,vdp,0,"17,127.00",,"16,020.00",0,"18,234.00","17,623.00",0.9
swbc,swbc,4/25/2017 0:00,visits,0,"72,147.00",,"68,307.00",0,"75,987.00","71,537.00",-0.32
wbc,wbc,1/26/2017 0:00,bouncerate,0,33.97,,29.16,0,38.77,34.07,0.04
wbc,wbc,1/26/2017 0:00,event1,0,411,,315,1,507,358,-1.1
wbc,wbc,1/26/2017 0:00,event2,0,"18,350.00",,"14,735.00",0,"21,965.00","18,544.00",0.11
wbc,wbc,1/26/2017 0:00,pageviews,0,"208,972.00",,"172,112.00",0,"245,831.00","201,701.00",-0.39
wbc,wbc,1/26/2017 0:00,ppv,0,4.75,,4.37,0,5.13,4.63,-0.61
wbc,wbc,1/26/2017 0:00,sni,0,"14,795.00",,"12,619.00",0,"16,971.00","15,020.00",0.21
wbc,wbc,1/26/2017 0:00,uniquevisitors,0,"37,025.00",,"30,769.00",0,"43,282.00","37,323.00",0.1
wbc,wbc,1/26/2017 0:00,vdp,0,"9,994.00",,"6,748.00",0,"13,240.00","9,943.00",-0.03
wbc,wbc,1/26/2017 0:00,visits,0,"44,178.00",,"37,624.00",0,"50,732.00","43,526.00",-0.2
wbc,wbc,1/27/2017 0:00,bouncerate,0,36.57,,31.83,0,41.32,34.71,-0.78
wbc,wbc,1/27/2017 0:00,event1,0,352,,256,1,448,420,1.42
wbc,wbc,1/27/2017 0:00,event2,0,"18,844.00",,"15,178.00",0,"22,510.00","19,395.00",0.3
wbc,wbc,1/27/2017 0:00,pageviews,0,"199,812.00",,"164,945.00",0,"234,679.00","211,663.00",0.68
wbc,wbc,1/27/2017 0:00,ppv,0,4.69,,4.31,0,5.07,4.6,-0.47
wbc,wbc,1/27/2017 0:00,sni,0,"14,903.00",,"12,753.00",0,"17,052.00","15,537.00",0.59
wbc,wbc,1/27/2017 0:00,uniquevisitors,0,"37,664.00",,"31,379.00",0,"43,950.00","39,063.00",0.45
wbc,wbc,1/27/2017 0:00,vdp,0,"10,008.00",,"6,803.00",0,"13,213.00","10,566.00",0.35
wbc,wbc,1/27/2017 0:00,visits,0,"44,579.00",,"38,105.00",0,"51,054.00","46,003.00",0.44
wbc,wbc,1/28/2017 0:00,bouncerate,0,33.41,,28.69,0,38.14,34.09,0.29
wbc,wbc,1/28/2017 0:00,event1,0,362,,265,0,459,385,0.47
wbc,wbc,1/28/2017 0:00,event2,0,"17,424.00",,"14,072.00",1,"20,776.00","19,486.00",1.23
wbc,wbc,1/28/2017 0:00,pageviews,0,"198,476.00",,"164,078.00",0,"232,874.00","214,140.00",0.91
wbc,wbc,1/28/2017 0:00,ppv,0,4.65,,4.27,0,5.02,4.65,0.03
wbc,wbc,1/28/2017 0:00,sni,0,"15,066.00",,"12,934.00",1,"17,198.00","16,401.00",1.25
wbc,wbc,1/28/2017 0:00,uniquevisitors,0,"35,590.00",,"29,709.00",1,"41,470.00","39,008.00",1.16
wbc,wbc,1/28/2017 0:00,vdp,0,"10,022.00",,"6,852.00",0,"13,193.00","11,015.00",0.63
wbc,wbc,1/28/2017 0:00,visits,0,"41,556.00",,"35,146.00",1,"47,965.00","46,003.00",1.39
wbc,wbc,1/29/2017 0:00,bouncerate,0,34.78,,30.11,0,39.45,36.7,0.82
wbc,wbc,1/29/2017 0:00,event1,0,341,,245,0,438,322,-0.39
wbc,wbc,1/29/2017 0:00,event2,0,"16,329.00",,"13,171.00",0,"19,487.00","16,883.00",0.35
wbc,wbc,1/29/2017 0:00,pageviews,0,"183,555.00",,"151,820.00",0,"215,290.00","185,554.00",0.13
wbc,wbc,1/29/2017 0:00,ppv,0,4.65,,4.28,0,5.02,4.64,-0.08
wbc,wbc,1/29/2017 0:00,sni,0,"14,642.00",,"12,497.00",0,"16,787.00","14,696.00",0.05
wbc,wbc,1/29/2017 0:00,uniquevisitors,0,"33,998.00",,"28,361.00",0,"39,635.00","35,061.00",0.38
wbc,wbc,1/29/2017 0:00,vdp,0,"10,037.00",,"6,890.00",0,"13,184.00","10,042.00",0
wbc,wbc,1/29/2017 0:00,visits,0,"39,115.00",,"32,641.00",0,"45,589.00","40,030.00",0.28
wbc,wbc,1/30/2017 0:00,bouncerate,0,32.18,,27.53,0,36.83,33.85,0.72
wbc,wbc,1/30/2017 0:00,event1,0,409,,313,1,504,461,1.09
wbc,wbc,1/30/2017 0:00,event2,0,"21,520.00",,"17,401.00",0,"25,639.00","20,400.00",-0.54
wbc,wbc,1/30/2017 0:00,pageviews,0,"228,298.00",,"189,282.00",0,"267,314.00","217,555.00",-0.55
wbc,wbc,1/30/2017 0:00,ppv,0,4.65,,4.28,0,5.01,4.83,0.99
wbc,wbc,1/30/2017 0:00,sni,0,"16,791.00",,"14,671.00",1,"18,911.00","15,625.00",-1.1
wbc,wbc,1/30/2017 0:00,uniquevisitors,0,"43,041.00",,"35,976.00",1,"50,105.00","38,013.00",-1.42
wbc,wbc,1/30/2017 0:00,vdp,0,"10,051.00",,"6,941.00",0,"13,161.00","10,448.00",0.26
wbc,wbc,1/30/2017 0:00,visits,0,"48,437.00",,"42,033.00",1,"54,842.00","45,061.00",-1.05
wbc,wbc,1/31/2017 0:00,bouncerate,0,34.12,,29.49,0,38.74,33.71,-0.18
wbc,wbc,1/31/2017 0:00,event1,0,485,,389,1,580,397,-1.85
wbc,wbc,1/31/2017 0:00,event2,0,"20,179.00",,"16,348.00",1,"24,010.00","18,102.00",-1.08
wbc,wbc,1/31/2017 0:00,pageviews,0,"213,893.00",,"177,635.00",0,"250,152.00","207,380.00",-0.36
wbc,wbc,1/31/2017 0:00,ppv,0,4.75,,4.38,1,5.11,4.98,1.28
wbc,wbc,1/31/2017 0:00,sni,0,"15,562.00",,"13,439.00",1,"17,686.00","14,342.00",-1.15
wbc,wbc,1/31/2017 0:00,uniquevisitors,0,"38,219.00",,"31,879.00",1,"44,560.00","34,767.00",-1.09
wbc,wbc,1/31/2017 0:00,vdp,0,"10,065.00",,"6,989.00",0,"13,142.00","9,862.00",-0.13
wbc,wbc,1/31/2017 0:00,visits,0,"45,628.00",,"39,219.00",1,"52,038.00","41,641.00",-1.24
wbc,wbc,2/1/2017 0:00,bouncerate,1,34.2,30.87,32.18,3,36.21,30.87,-3.3
wbc,wbc,2/1/2017 0:00,event1,0,408,,325,0,491,402,-0.14
wbc,wbc,2/1/2017 0:00,event2,0,"17,797.00",,"15,664.00",0,"19,930.00","17,508.00",-0.27
wbc,wbc,2/1/2017 0:00,pageviews,0,"206,702.00",,"187,442.00",0,"225,963.00","198,153.00",-0.89
wbc,wbc,2/1/2017 0:00,ppv,1,4.92,5.17,4.68,2,5.15,5.17,2.17
wbc,wbc,2/1/2017 0:00,sni,1,"14,182.00","12,185.00","12,869.00",3,"15,495.00","12,185.00",-3.04
wbc,wbc,2/1/2017 0:00,uniquevisitors,0,"34,541.00",,"31,370.00",1,"37,712.00","32,452.00",-1.32
wbc,wbc,2/1/2017 0:00,vdp,0,"9,606.00",,"8,549.00",0,"10,663.00","9,273.00",-0.63
wbc,wbc,2/1/2017 0:00,visits,0,"41,400.00",,"37,711.00",1,"45,089.00","38,333.00",-1.66
wbc,wbc,2/2/2017 0:00,bouncerate,0,33.01,,30.91,1,35.1,31.78,-1.17
wbc,wbc,2/2/2017 0:00,event1,0,393,,314,0,472,375,-0.46
wbc,wbc,2/2/2017 0:00,event2,0,"18,304.00",,"16,198.00",0,"20,409.00","18,105.00",-0.19
wbc,wbc,2/2/2017 0:00,pageviews,0,"203,250.00",,"184,054.00",0,"222,445.00","201,748.00",-0.16
wbc,wbc,2/2/2017 0:00,ppv,0,5.1,,4.86,0,5.35,5.14,0.33
wbc,wbc,2/2/2017 0:00,sni,0,"13,183.00",,"11,818.00",1,"14,547.00","12,483.00",-1.03
wbc,wbc,2/2/2017 0:00,uniquevisitors,0,"33,321.00",,"30,121.00",0,"36,522.00","33,150.00",-0.11
wbc,wbc,2/2/2017 0:00,vdp,0,"9,534.00",,"8,486.00",0,"10,582.00","9,317.00",-0.41
wbc,wbc,2/2/2017 0:00,visits,0,"39,240.00",,"35,467.00",0,"43,013.00","39,244.00",0
wbc,wbc,2/3/2017 0:00,bouncerate,0,32.06,,29.96,0,34.17,32.03,-0.04
wbc,wbc,2/3/2017 0:00,event1,0,407,,326,1,488,358,-1.21
wbc,wbc,2/3/2017 0:00,event2,0,"18,182.00",,"16,105.00",0,"20,260.00","18,774.00",0.57
wbc,wbc,2/3/2017 0:00,pageviews,0,"203,905.00",,"184,964.00",0,"222,845.00","203,935.00",0
wbc,wbc,2/3/2017 0:00,ppv,0,5.09,,4.85,0,5.33,5.02,-0.55
wbc,wbc,2/3/2017 0:00,sni,0,"12,621.00",,"11,256.00",0,"13,985.00","12,924.00",0.44
wbc,wbc,2/3/2017 0:00,uniquevisitors,0,"33,745.00",,"30,588.00",0,"36,903.00","34,311.00",0.36
wbc,wbc,2/3/2017 0:00,vdp,0,"9,357.00",,"8,321.00",0,"10,393.00","9,627.00",0.52
wbc,wbc,2/3/2017 0:00,visits,0,"40,263.00",,"36,542.00",0,"43,984.00","40,592.00",0.18
wbc,wbc,2/4/2017 0:00,bouncerate,0,31.17,,29.09,0,33.24,30.43,-0.71
wbc,wbc,2/4/2017 0:00,event1,0,359,,287,1,430,316,-1.21
wbc,wbc,2/4/2017 0:00,event2,0,"18,914.00",,"16,855.00",0,"20,972.00","18,215.00",-0.68
wbc,wbc,2/4/2017 0:00,pageviews,0,"207,488.00",,"188,799.00",0,"226,178.00","206,852.00",-0.07
wbc,wbc,2/4/2017 0:00,ppv,0,5.14,,4.9,1,5.38,5.29,1.26
wbc,wbc,2/4/2017 0:00,sni,0,"13,666.00",,"12,316.00",0,"15,016.00","13,033.00",-0.94
wbc,wbc,2/4/2017 0:00,uniquevisitors,0,"33,897.00",,"30,776.00",0,"37,018.00","32,738.00",-0.74
wbc,wbc,2/4/2017 0:00,vdp,0,"10,324.00",,"9,298.00",0,"11,350.00","10,021.00",-0.59
wbc,wbc,2/4/2017 0:00,visits,0,"40,316.00",,"36,643.00",0,"43,989.00","39,097.00",-0.66
wbc,wbc,2/5/2017 0:00,bouncerate,0,31.45,,29.39,1,33.51,33.22,1.72
